MAX_TEMP,MIN_TEMP,RAINFALL_CH,SOLAR_EXPOSURE,DATE_READING,NO_OF_CAPTURE,Year,Month,Day,Period over which rainfall was measured (days),Fort Hill Rainfall Amount,tide_range,tide_max,tide_min,COMMON_NAME,DATE_CAPTURED,DESCRIPTION,GROUP_NAME,ID,LATITUDE,LOCATION,LONGITUDE,NOTES,SCIENTIFIC_NAME,SEX,TAXONID,TOTAL_LENGTH,TRAP_NUMBER,_clipped,1_TOTAL_LENGTH,2_TOTAL_LENGTH,3_TOTAL_LENGTH,4_TOTAL_LENGTH,5_TOTAL_LENGTH,6_TOTAL_LENGTH,7_TOTAL_LENGTH,8_TOTAL_LENGTH,9_TOTAL_LENGTH,10_TOTAL_LENGTH,11_TOTAL_LENGTH,12_TOTAL_LENGTH,13_TOTAL_LENGTH,14_TOTAL_LENGTH,15_TOTAL_LENGTH,16_TOTAL_LENGTH,17_TOTAL_LENGTH,18_TOTAL_LENGTH,19_TOTAL_LENGTH,36_TOTAL_LENGTH,37_TOTAL_LENGTH,39_TOTAL_LENGTH,43_TOTAL_LENGTH,46_TOTAL_LENGTH,47_TOTAL_LENGTH,48_TOTAL_LENGTH,52_TOTAL_LENGTH,53_TOTAL_LENGTH,54_TOTAL_LENGTH,55_TOTAL_LENGTH,56_TOTAL_LENGTH
32.5,24.6,8,22.8,20171224,1,2017,12,24,,,4.697663647467519,6.357424399927733,1.6597607524602136,Saltwater Crocodile,20171224,Trap,Elizabeth River downstream,18955,-12.55596,Elizabeth River,130.99518,,C. porosus,F,9725,0,37,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0
34.1,15.4,0,23.3,20170829,0,2017,8,29,,0,6.07904905624664,7.140125109435273,1.061076053188633,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,23.5,0,19.7,20070531,0,2007,5,31,,0,3.1801861509796447,6.013714165420701,2.8335280144410566,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.1,19.4,0,20.3,20140711,1,2014,7,11,,,4.481378723097251,6.595332822256067,2.1139540991588164,Saltwater Crocodile,20140711,Trap,Hope Inlet,10775,-12.384554,Howard River,131.046759,,C. porosus,M,9725,0,18,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,25.1,0,20.7,20130504,0,2013,5,4,,,7.582153987412903,7.9022777015455254,0.32012371413262164,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,26.7,0,26.7,20090311,0,2009,3,11,,,4.55501302433087,6.383997513225039,1.8289844888941684,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,24.2,0,25.6,20130923,0,2013,9,23,,,3.477776051233005,5.906049331495053,2.428273280262048,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,22.5,0,22.6,20120716,0,2012,7,16,,,5.217136918348843,7.01752693837691,1.8003900200280665,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,24.8,2,25.2,20150916,0,2015,9,16,,0,2.6991619005745098,5.471336594411152,2.7721746938366425,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,21.6,0,22.5,20100509,0,2010,5,9,,,6.0073707134481555,7.00114759833442,0.9937768848862647,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,25.6,0,23.7,20151028,0,2015,10,28,,0,3.778841838279972,5.8927793166134546,2.1139374783334826,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.8,28,0,24.7,20191210,0,2019,12,10,,0,4.556481545434903,6.438992003679408,1.8825104582445045,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.9,28.6,0,27,20181207,0,2018,12,7,1,3,4.195462835382683,6.305302846940965,2.109840011558282,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,24.7,0,19.5,20100410,0,2010,4,10,1,1,6.296820441832237,7.218007660214013,0.921187218381776,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.7,21.6,0,22.3,20120515,0,2012,5,15,,,7.47985675740874,7.744341487264179,0.2644847298554387,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,25.8,0,25.4,20130116,0,2013,1,16,,,3.932011005307248,5.908793494820788,1.97678248951354,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,25.1,0,19.9,20070406,0,2007,4,6,1,0.5,2.8294478831720644,5.825062532462556,2.9956146492904914,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,23.9,5,28.8,20060202,0,2006,2,2,2,8,3.16622546461388,5.322463668310771,2.156238203696891,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,24.9,0,20.5,20110101,0,2011,1,1,,0,7.244509485074584,7.839014766208935,0.5945052811343516,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,25.1,0,27,20090321,0,2009,3,21,,,6.56885125327934,7.46545858378399,0.8966073305046498,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,22.4,0,19.3,20160625,0,2016,6,25,,0,4.085693085889651,5.95987478849557,1.8741817026059193,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,24.7,18,24.7,20170104,0,2017,1,4,,,4.683638521257093,6.420936344969952,1.7372978237128591,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,23.6,0,14.4,20190205,0,2019,2,5,1,37,3.4398032081275423,5.976868218585389,2.537065010457847,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,24.8,0,24.1,20190925,0,2019,9,25,,0,6.127572791369102,7.148092104056451,1.020519312687349,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.4,23.2,0,0,20200122,0,2020,1,22,1,36,6.829021607451378,7.671241833874026,0.8422202264226479,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8,24,0,25.2,20200322,0,2020,3,22,,0,5.850500503043197,7.174777073661188,1.3242765706179909,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,26.4,0,27.6,20150205,3,2015,2,5,,0,3.003815122562926,5.628709954242307,2.624894831679381,Saltwater Crocodile,20150205,Trap,Hope Inlet,11755,-12.384554,Howard River,131.046759,,C. porosus,M,9725,0,18,no,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,230,162,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,21.3,0,22.1,20170510,0,2017,5,10,,0,3.9837344205895087,6.303096213237038,2.319361792647529,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,23.9,0,23.1,20131028,0,2013,10,28,,,6.51681532615491,7.29331860713133,0.7765032809764203,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,25.5,4.8,18.6,20110109,0,2011,1,9,1,1.2,4.089956062802047,6.022254735506026,1.932298672703979,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,21.5,0,23.5,20160824,0,2016,8,24,,0,5.157764771756913,6.669937497640502,1.5121727258835889,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,22.5,0,27.7,20091007,0,2009,10,7,,,2.4194434339540183,5.566758038269439,3.147314604315421,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.2,12.4,0,21.7,20070630,0,2007,6,30,,0,3.5048182444394094,6.103154586797029,2.5983363423576193,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,25,0,23.3,20170416,0,2017,4,16,,,3.986612712936634,6.34260983275448,2.3559971198178458,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,25.4,0,26,20111105,0,2011,11,5,1,2,7.775350235668552,7.885747169711389,0.11039693404283746,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,21.2,0,20.8,20190530,2,2019,5,30,,0,5.665266595455842,6.846699753470223,1.1814331580143818,Saltwater Crocodile,20190530,Trap,Northern Suburb,22935,-12.348613,Micket Creek,130.944383,,C. porosus,M,9725,0,16,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0
28.1,20.2,0,18.3,20110511,0,2011,5,11,,,6.1587052378536615,7.1742506226730365,1.0155453848193745,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.7,24,0,13.8,20120508,0,2012,5,8,,,2.7179186076711512,5.678685250674225,2.960766643003074,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,21.6,0,24.7,20130905,0,2013,9,5,,,3.5874407251737495,5.798576173482731,2.2111354483089816,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,23.2,0,25.2,20090912,0,2009,9,12,,,5.511748442466519,7.039064729814809,1.52731628734829,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,25.9,0,21.6,20131116,0,2013,11,16,,,5.85742464564192,6.990573828834336,1.1331491831924159,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,24.2,0,22.9,20150930,0,2015,9,30,,0,2.800820309643906,5.365232580774546,2.5644122711306396,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,24.8,0,23.6,20190422,0,2019,4,22,,0,2.985540060834593,5.6180064274068435,2.6324663665722507,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,23.6,0,26.2,20191011,0,2019,10,11,,0,5.929442246969947,6.820973544026361,0.8915312970564142,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,24.7,0.6,19.2,20170211,0,2017,2,11,,,4.495342453941002,6.567209084602771,2.071866630661769,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,20.2,0,21.3,20090723,2,2009,7,23,,,4.214809665316954,6.120316981336762,1.9055073160198073,Saltwater Crocodile,20090723,Trap,Hope Inlet,2204,-12.384554,Howard River,131.046759,,C. porosus,M,9725,0,18,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0
36.1,25.6,0,20.3,20081006,0,2008,10,6,,,5.310373551943402,6.81175351209694,1.501379960153538,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,26.6,0,25.6,20190111,0,2019,1,11,,0,4.221568859452044,6.110717644303773,1.889148784851729,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,23.2,0,27,20200310,0,2020,3,10,1,10,3.808929177666167,6.014234212982377,2.2053050353162096,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,29.7,0,18.2,20191201,0,2019,12,1,,,4.306090076992335,6.295246634022726,1.9891565570303906,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,15.5,0,22.5,20080728,0,2008,7,28,,,6.389400849836964,7.305437734686283,0.9160368848493188,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.9,23.8,0,27.9,20061030,0,2006,10,30,,0,6.064793741938582,7.081887465268116,1.0170937233295336,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,17.9,0,21.2,20180518,1,2018,5,18,,0,2.6175168714448063,5.5838371265456805,2.9663202551008743,Saltwater Crocodile,20180518,Trap,Hope Inlet,20175,-12.373801,Kings Creek,131.018415,,C. porosus,M,9725,0,17,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,26.9,0,20.4,20200402,0,2020,4,2,,0,5.928513954421332,7.278818597554988,1.3503046431336565,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,25.6,0,22.6,20200318,3,2020,3,18,,0,7.126579168825611,7.938524459382135,0.8119452905565248,Saltwater Crocodile,20200318,Trap,Northern Suburb,24323,-12.348613,Micket Creek,130.944383,,C. porosus,F,9725,0,16,no,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,24,0,17.8,20161126,0,2016,11,26,,,6.643130803385172,7.3413802073654315,0.6982494039802596,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,21.7,0,22.3,20180507,0,2018,5,7,,0,5.84706443901641,7.022105236471509,1.175040797455098,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.1,25.6,0,20.9,20100325,2,2010,3,25,,,6.47420891144343,7.480279470457739,1.0060705590143084,Saltwater Crocodile,20100325,Trap,Woods Inlet,2856,-12.487708,Woods Inlet,130.756395,,C. porosus,M,9725,0,1,no,253,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,22.9,0,16.6,20080606,0,2008,6,6,,,3.337492055026793,5.7914301590276125,2.4539381040008195,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,24.3,12,26.4,20060213,0,2006,2,13,3,21.5,3.942962326577392,6.173773381703553,2.230811055126161,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,23.2,0,25.3,20110923,0,2011,9,23,,,6.083333972241245,7.066208267083814,0.9828742948425693,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.2,14.7,0,21.1,20120607,0,2012,6,7,,,3.505578460604234,5.81221947912208,2.3066410185178454,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,24.3,36,9.3,20070206,0,2007,2,6,1,30,3.2670010709860957,5.666254441354496,2.3992533703684007,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.2,24.2,0,29.5,20121023,0,2012,10,23,,,7.030832033022224,7.643888131211377,0.6130560981891531,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,23.2,0.8,22.9,20161004,0,2016,10,4,1,7,3.0277905353571595,5.770116503043762,2.7423259676866025,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,21.1,0,20.5,20180704,2,2018,7,4,,0,4.785372883750728,6.286539319026156,1.5011664352754277,Saltwater Crocodile,20180704,Trap,Pioneer Creek,20455,-12.641836,Pioneer Creek,130.868242,,C. porosus,M,9725,0,3,no,0,0,272,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.7,21.1,0,21.1,20190726,1,2019,7,26,,0,5.83480377438299,6.9699391724312125,1.1351353980482228,Saltwater Crocodile,20190726,Trap,Northern Suburb,23116,-12.3802,Leanyer Drain,130.91932,Scutes 223 already cut ,C. porosus,M,9725,0,43,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0
34.5,25.5,27,20.4,20091130,0,2009,11,30,,,4.990055853673932,6.681292207405217,1.6912363537312842,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,22.9,0,20.6,20200712,0,2020,7,12,,,5.711452983326623,6.73109212349237,1.0196391401657467,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,28.4,0,18.9,20141208,0,2014,12,8,,0,3.2830476284535592,5.928835894348914,2.645788265895355,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,22.1,0,22.5,20170501,0,2017,5,1,,0,4.114096579421843,6.337975072970689,2.2238784935488463,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,28.2,0,24.5,20171207,1,2017,12,7,,0,3.7839824105895112,5.993797507103883,2.209815096514372,Saltwater Crocodile,20171207,Trap,Middle Arm,18795,-12.553961,Jones Creek,130.88519,,C. porosus,F,9725,0,10,no,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.7,15.2,0,21.8,20070708,0,2007,7,8,,,6.071556769798576,7.010826797032653,0.9392700272340764,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,24.3,0,24.6,20180221,2,2018,2,21,1,1,4.16156426578495,6.358228764803002,2.1966644990180515,Saltwater Crocodile,20180221,Trap,Elizabeth River downstream,19355,-12.538871,Mitchell Creek,130.991302,,C. porosus,M,9725,0,11,no,0,0,0,0,221,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,19.4,0,20.3,20190618,0,2019,6,18,,0,3.318345658083871,6.044054082806885,2.725708424723014,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.9,25.3,0,28.3,20191112,0,2019,11,12,,,3.008180012659264,5.583932180249154,2.57575216758989,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,25.8,0,26.3,20130226,0,2013,2,26,,,2.8480232654746507,5.649966441245769,2.801943175771118,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,23.8,0,25.3,20140927,0,2014,9,27,,,2.474407559307946,5.490923015748459,3.016515456440513,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,21.1,0,22.6,20150808,0,2015,8,8,,0,6.946931021322619,7.513833114216695,0.5669020928940749,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,26.8,0,26.4,20170216,3,2017,2,16,,0,4.470772161936161,6.383551965619926,1.9127798036837658,Saltwater Crocodile,20170216,Trap,Darwin,16216,-12.443089,Sadgroves Creek,130.865536,,C. porosus,M,9725,0,14,no,0,216,0,0,0,0,0,0,0,0,0,0,150,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,22.5,0,26.1,20060928,2,2006,9,28,,0,4.346949560147383,6.545297703583149,2.1983481434357657,Saltwater Crocodile,20060928,Trap,Middle Arm,2284,-12.553961,Jones creek,130.88519,,C. porosus,M,9725,0,10,no,0,188,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,18.4,0,22.3,20100810,0,2010,8,10,,,4.479689545928117,6.259985605397566,1.7802960594694488,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,23.8,0.3,14.7,20160713,0,2016,7,13,,0,6.439440245398302,7.187672730220388,0.7482324848220863,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,20.9,0,19.9,20180805,0,2018,8,5,,0,5.855040992488485,7.007940223331267,1.1528992308427823,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,25.1,0,28.1,20170222,3,2017,2,22,,0,6.067475024990933,7.492716332170853,1.4252413071799204,Saltwater Crocodile,20170222,Trap,Berry Creek,16335,-12.676889,Berry Mouth B,130.970814,,C. porosus,M,9725,0,8,no,194,0,0,0,0,0,0,144,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.6,17.4,0,22.4,20080729,0,2008,7,29,,,6.152216751459223,7.229421302446315,1.077204550987092,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.7,19.1,0,22.3,20060724,0,2006,7,24,,0,5.429958445076792,6.944665374640465,1.5147069295636726,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,23.9,0,27.3,20120327,0,2012,3,27,,,3.544441699796159,6.142666782547618,2.598225082751459,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,17.3,0,24.6,20120806,0,2012,8,6,,,3.8615612746497088,5.8033559280762965,1.9417946534265877,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,25.2,0,19.3,20180409,0,2018,4,9,,,6.339962616770173,7.380110468290464,1.0401478515202913,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.8,26.1,23.6,18.4,20090417,8,2009,4,17,,,6.105163787825836,7.18916822812158,1.0840044402957445,Saltwater Crocodile,20090417,Trap,Hope Inlet,2050,-12.324761,Near Tree Point,131.044948,,C. porosus,M,9725,0,19,no,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,206,0,139,168,0,0,0,0,0,0,0,0,0,0,0,0
28.8,18.9,0,20.8,20110525,1,2011,5,25,,,6.731620699697034,7.342274329855083,0.610653630158049,Saltwater Crocodile,20110525,Trap,Berry Creek,3727,-12.676889,Berry Creek,130.970814,100 junction split,C. porosus,F,9725,0,8,no,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,23.3,0,24.7,20061214,0,2006,12,14,1,41,6.635483987064019,7.309139029134596,0.6736550420705769,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,18.5,0,21.2,20200721,0,2020,7,21,,,3.2793734442324594,5.844976992888167,2.565603548655708,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
