DATE_READING,YEAR,MONTH,DAY,ELNINO,LANINA,DATE_CAPTURED,AREA_NUMBER,AREA_NAME,GROUP_NAME,1_NO_OF_CAPTURE,2_NO_OF_CAPTURE,3_NO_OF_CAPTURE,4_NO_OF_CAPTURE,TOTAL_CAPTURE,SCIENTIFIC_NAME
20071227,2007,12,27,0,1,,,,,0,0,0,0,0,
20070424,2007,4,24,0,0,,,,,0,0,0,0,0,
20160227,2016,2,27,1,0,,,,,0,0,0,0,0,
20110403,2011,4,3,0,0,,,,,0,0,0,0,0,
20090911,2009,9,11,0,0,20090911,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20160724,2016,7,24,0,0,,,,,0,0,0,0,0,
20120912,2012,9,12,0,0,20120912,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20091024,2009,10,24,0,0,,,,,0,0,0,0,0,
20170906,2017,9,6,0,0,20170906,1,South Group,Middle Arm,1,0,0,0,1,C. porosus
20150227,2015,2,27,0,0,20150227,1,South Group,Southport,1,0,0,0,1,C. porosus
20070512,2007,5,12,0,0,,,,,0,0,0,0,0,
20111210,2011,12,10,0,1,,,,,0,0,0,0,0,
20120208,2012,2,8,0,1,,,,,0,0,0,0,0,
20160103,2016,1,3,1,0,,,,,0,0,0,0,0,
20190103,2019,1,3,0,0,,,,,0,0,0,0,0,
20151214,2015,12,14,1,0,20151214,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20180724,2018,7,24,0,0,,,,,0,0,0,0,0,
20061221,2006,12,21,1,0,20061221,4,West Group,West Arm,0,0,0,1,1,C. porosus
20141228,2014,12,28,0,0,,,,,0,0,0,0,0,
20100109,2010,1,9,1,0,,,,,0,0,0,0,0,
20190410,2019,4,10,0,0,,,,,0,0,0,0,0,
20150408,2015,4,8,0,0,20150408,4,West Group,West Arm,0,0,0,2,2,C. porosus
20140419,2014,4,19,0,0,20140419,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20070525,2007,5,25,0,0,,,,,0,0,0,0,0,
20080323,2008,3,23,0,0,,,,,0,0,0,0,0,
20070930,2007,9,30,0,1,,,,,0,0,0,0,0,
20100209,2010,2,9,1,0,,,,,0,0,0,0,0,
20180524,2018,5,24,0,0,20180524,3,Northeast Group,Hope Inlet,0,0,3,0,3,C. porosus
20160909,2016,9,9,0,0,,,,,0,0,0,0,0,
20161105,2016,11,5,0,0,,,,,0,0,0,0,0,
20180113,2018,1,13,0,1,,,,,0,0,0,0,0,
20170206,2017,2,6,0,0,20170206,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20190629,2019,6,29,0,0,,,,,0,0,0,0,0,
20090814,2009,8,14,0,0,,,,,0,0,0,0,0,
20110505,2011,5,5,0,0,,,,,0,0,0,0,0,
20120206,2012,2,6,0,1,,,,,0,0,0,0,0,
20071114,2007,11,14,0,1,,,,,0,0,0,0,0,
20160805,2016,8,5,0,0,,,,,0,0,0,0,0,
20070417,2007,4,17,0,0,,,,,0,0,0,0,0,
20111213,2011,12,13,0,1,,,,,0,0,0,0,0,
20130211,2013,2,11,0,0,20130211,1,South Group,Middle Arm,1,0,0,1,2,C. porosus
20170908,2017,9,8,0,0,20170908,3,Northeast Group,Northern Suburb,0,0,3,0,3,C. porosus
20111124,2011,11,24,0,1,,,,,0,0,0,0,0,
20161202,2016,12,2,0,0,20161202,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20151122,2015,11,22,1,0,,,,,0,0,0,0,0,
20130320,2013,3,20,0,0,,,,,0,0,0,0,0,
20100607,2010,6,7,0,0,,,,,0,0,0,0,0,
20190217,2019,2,17,0,0,,,,,0,0,0,0,0,
20170707,2017,7,7,0,0,,,,,0,0,0,0,0,
20100304,2010,3,4,1,0,20100304,1,South Group,Southport,1,0,1,0,2,C. porosus
20140317,2014,3,17,0,0,20140317,2,Urban Group,Palmerston,0,1,0,1,2,C. porosus
20200328,2020,3,28,0,0,20200328,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20150406,2015,4,6,0,0,20150406,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20140318,2014,3,18,0,0,20140318,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20110212,2011,2,12,0,1,,,,,0,0,0,0,0,
20120420,2012,4,20,0,0,,,,,0,0,0,0,0,
20171119,2017,11,19,0,0,,,,,0,0,0,0,0,
20070820,2007,8,20,0,1,,,,,0,0,0,0,0,
20101105,2010,11,5,0,1,,,,,0,0,0,0,0,
20120624,2012,6,24,0,0,,,,,0,0,0,0,0,
20120906,2012,9,6,0,0,,,,,0,0,0,0,0,
20140615,2014,6,15,0,0,,,,,0,0,0,0,0,
20190703,2019,7,3,0,0,20190703,1,South Group,Blackmore River,2,0,0,0,2,C. porosus
20141026,2014,10,26,0,0,,,,,0,0,0,0,0,
20200627,2020,6,27,0,0,,,,,0,0,0,0,0,
20150612,2015,6,12,1,0,20150612,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20070503,2007,5,3,0,0,,,,,0,0,0,0,0,
20090403,2009,4,3,0,0,20090403,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20130514,2013,5,14,0,0,,,,,0,0,0,0,0,
20090515,2009,5,15,0,0,20090515,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20071105,2007,11,5,0,1,,,,,0,0,0,0,0,
20101218,2010,12,18,0,1,,,,,0,0,0,0,0,
20061024,2006,10,24,1,0,,,,,0,0,0,0,0,
20150906,2015,9,6,1,0,,,,,0,0,0,0,0,
20140507,2014,5,7,0,0,,,,,0,0,0,0,0,
20200207,2020,2,7,0,0,,,,,0,0,0,0,0,
20110222,2011,2,22,0,1,,,,,0,0,0,0,0,
20110610,2011,6,10,0,0,20110610,3,Northeast Group,Northern Suburb,1,0,3,2,6,C. porosus
20100608,2010,6,8,0,0,,,,,0,0,0,0,0,
20141115,2014,11,15,0,0,,,,,0,0,0,0,0,
20080528,2008,5,28,0,0,,,,,0,0,0,0,0,
20161018,2016,10,18,0,0,,,,,0,0,0,0,0,
20110702,2011,7,2,0,0,,,,,0,0,0,0,0,
20121031,2012,10,31,0,0,20121031,1,South Group,Middle Arm,2,0,0,0,2,C. porosus
20190513,2019,5,13,0,0,,,,,0,0,0,0,0,
20140622,2014,6,22,0,0,,,,,0,0,0,0,0,
20190401,2019,4,1,0,0,,,,,0,0,0,0,0,
20140319,2014,3,19,0,0,20140319,1,South Group,Blackmore River,1,1,0,1,3,C. porosus
20110622,2011,6,22,0,0,,,,,0,0,0,0,0,
20170721,2017,7,21,0,0,,,,,0,0,0,0,0,
20070901,2007,9,1,0,1,,,,,0,0,0,0,0,
20130408,2013,4,8,0,0,,,,,0,0,0,0,0,
20191222,2019,12,22,0,0,,,,,0,0,0,0,0,
20200421,2020,4,21,0,0,,,,,0,0,0,0,0,
20190506,2019,5,6,0,0,,,,,0,0,0,0,0,
20131221,2013,12,21,0,0,20131221,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20150728,2015,7,28,1,0,,,,,0,0,0,0,0,
20150420,2015,4,20,0,0,,,,,0,0,0,0,0,
20120917,2012,9,17,0,0,,,,,0,0,0,0,0,
20070620,2007,6,20,0,0,,,,,0,0,0,0,0,
20141126,2014,11,26,0,0,20141126,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20151012,2015,10,12,1,0,,,,,0,0,0,0,0,
20200629,2020,6,29,0,0,,,,,0,0,0,0,0,
20190520,2019,5,20,0,0,,,,,0,0,0,0,0,
20150222,2015,2,22,0,0,,,,,0,0,0,0,0,
20080625,2008,6,25,0,0,,,,,0,0,0,0,0,
20100727,2010,7,27,0,1,,,,,0,0,0,0,0,
20101219,2010,12,19,0,1,,,,,0,0,0,0,0,
20120217,2012,2,17,0,1,,,,,0,0,0,0,0,
20161027,2016,10,27,0,0,,,,,0,0,0,0,0,
20171225,2017,12,25,0,1,,,,,0,0,0,0,0,
20110413,2011,4,13,0,0,20110413,3,Northeast Group,Hope Inlet,0,0,3,0,3,C. porosus
20200513,2020,5,13,0,0,,,,,0,0,0,0,0,
20090526,2009,5,26,0,0,,,,,0,0,0,0,0,
20140506,2014,5,6,0,0,,,,,0,0,0,0,0,
20180811,2018,8,11,0,0,,,,,0,0,0,0,0,
20111025,2011,10,25,0,1,,,,,0,0,0,0,0,
20090106,2009,1,6,1,0,,,,,0,0,0,0,0,
20110611,2011,6,11,0,0,,,,,0,0,0,0,0,
20080825,2008,8,25,0,0,,,,,0,0,0,0,0,
20160731,2016,7,31,0,0,,,,,0,0,0,0,0,
20140208,2014,2,8,0,0,,,,,0,0,0,0,0,
20170107,2017,1,7,0,0,,,,,0,0,0,0,0,
20141114,2014,11,14,0,0,20141114,3,Northeast Group,Northern Suburb,0,1,1,0,2,C. porosus
20170424,2017,4,24,0,0,20170424,2,Urban Group,Palmerston,0,2,0,0,2,C. porosus
20200309,2020,3,9,0,0,,,,,0,0,0,0,0,
20180615,2018,6,15,0,0,20180615,1,South Group,Berry Creek,1,1,0,0,2,C. porosus
20170404,2017,4,4,0,0,,,,,0,0,0,0,0,
20160620,2016,6,20,0,0,,,,,0,0,0,0,0,
20190920,2019,9,20,0,0,,,,,0,0,0,0,0,
20200831,2020,8,31,0,0,,,,,0,0,0,0,0,
20180523,2018,5,23,0,0,20180523,2,Urban Group,Palmerston,2,1,0,0,3,C. porosus
20150211,2015,2,11,0,0,20150211,2,Urban Group,Elizabeth River downstream,0,1,1,0,2,C. porosus
20080616,2008,6,16,0,0,,,,,0,0,0,0,0,
20120619,2012,6,19,0,0,,,,,0,0,0,0,0,
20140814,2014,8,14,0,0,,,,,0,0,0,0,0,
20150726,2015,7,26,1,0,,,,,0,0,0,0,0,
20130609,2013,6,9,0,0,,,,,0,0,0,0,0,
20170513,2017,5,13,0,0,,,,,0,0,0,0,0,
20070426,2007,4,26,0,0,20070426,2,Urban Group,Elizabeth River downstream,5,2,0,1,8,C. porosus
20200702,2020,7,2,0,0,,,,,0,0,0,0,0,
20131009,2013,10,9,0,0,,,,,0,0,0,0,0,
20200430,2020,4,30,0,0,,,,,0,0,0,0,0,
20111216,2011,12,16,0,1,20111216,3,Northeast Group,Northern Suburb,0,0,4,0,4,C. porosus
20111102,2011,11,2,0,1,20111102,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20121107,2012,11,7,0,0,20121107,2,Urban Group,East Arm,2,1,0,1,4,C. porosus
20171023,2017,10,23,0,0,,,,,0,0,0,0,0,
20131111,2013,11,11,0,0,,,,,0,0,0,0,0,
20170928,2017,9,28,0,0,,,,,0,0,0,0,0,
20090720,2009,7,20,0,0,,,,,0,0,0,0,0,
20130310,2013,3,10,0,0,,,,,0,0,0,0,0,
20070510,2007,5,10,0,0,,,,,0,0,0,0,0,
20081005,2008,10,5,0,0,,,,,0,0,0,0,0,
20191030,2019,10,30,0,0,,,,,0,0,0,0,0,
20100322,2010,3,22,1,0,,,,,0,0,0,0,0,
20100618,2010,6,18,0,0,,,,,0,0,0,0,0,
20090801,2009,8,1,0,0,,,,,0,0,0,0,0,
20140827,2014,8,27,0,0,,,,,0,0,0,0,0,
20100122,2010,1,22,1,0,20100122,3,Northeast Group,Hope Inlet,1,0,3,0,4,C. porosus
20110906,2011,9,6,0,0,20110906,4,West Group,Woods Inlet,1,0,0,1,2,C. porosus
20120310,2012,3,10,0,0,,,,,0,0,0,0,0,
20121208,2012,12,8,0,0,,,,,0,0,0,0,0,
20180614,2018,6,14,0,0,20180614,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20090228,2009,2,28,1,0,,,,,0,0,0,0,0,
20090306,2009,3,6,0,0,,,,,0,0,0,0,0,
20080618,2008,6,18,0,0,,,,,0,0,0,0,0,
20100227,2010,2,27,1,0,,,,,0,0,0,0,0,
20200105,2020,1,5,0,0,,,,,0,0,0,0,0,
20130712,2013,7,12,0,0,,,,,0,0,0,0,0,
20200802,2020,8,2,0,0,,,,,0,0,0,0,0,
20100311,2010,3,11,1,0,20100311,1,South Group,Blackmore River,1,1,1,1,4,C. porosus
20190727,2019,7,27,0,0,,,,,0,0,0,0,0,
20110128,2011,1,28,0,1,20110128,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20120724,2012,7,24,0,0,,,,,0,0,0,0,0,
20130913,2013,9,13,0,0,,,,,0,0,0,0,0,
20160803,2016,8,3,0,0,,,,,0,0,0,0,0,
20070415,2007,4,15,0,0,,,,,0,0,0,0,0,
20080213,2008,2,13,0,1,,,,,0,0,0,0,0,
20130213,2013,2,13,0,0,20130213,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20100514,2010,5,14,0,0,20100514,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20140926,2014,9,26,0,0,20140926,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20101224,2010,12,24,0,1,,,,,0,0,0,0,0,
20120801,2012,8,1,0,0,,,,,0,0,0,0,0,
20060916,2006,9,16,0,0,,,,,0,0,0,0,0,
20151120,2015,11,20,1,0,20151120,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20161030,2016,10,30,0,0,,,,,0,0,0,0,0,
20130326,2013,3,26,0,0,,,,,0,0,0,0,0,
20160710,2016,7,10,0,0,,,,,0,0,0,0,0,
20150115,2015,1,15,0,0,20150115,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20190911,2019,9,11,0,0,,,,,0,0,0,0,0,
20120225,2012,2,25,0,1,,,,,0,0,0,0,0,
20150107,2015,1,7,0,0,20150107,2,Urban Group,Elizabeth River downstream,0,2,0,1,3,C. porosus
20190304,2019,3,4,0,0,,,,,0,0,0,0,0,
20180718,2018,7,18,0,0,,,,,0,0,0,0,0,
20170701,2017,7,1,0,0,,,,,0,0,0,0,0,
20181212,2018,12,12,0,0,,,,,0,0,0,0,0,
20090226,2009,2,26,1,0,20090226,4,West Group,West Arm,0,0,0,1,1,C. porosus
20160218,2016,2,18,1,0,20160218,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20070822,2007,8,22,0,1,,,,,0,0,0,0,0,
20121226,2012,12,26,0,0,,,,,0,0,0,0,0,
20131201,2013,12,1,0,0,,,,,0,0,0,0,0,
20091223,2009,12,23,1,0,20091223,1,South Group,Pioneer Creek,2,0,0,0,2,C. porosus
20160120,2016,1,20,1,0,,,,,0,0,0,0,0,
20160309,2016,3,9,1,0,,,,,0,0,0,0,0,
20160324,2016,3,24,1,0,20160324,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20180120,2018,1,20,0,1,,,,,0,0,0,0,0,
20191122,2019,11,22,0,0,,,,,0,0,0,0,0,
20061026,2006,10,26,1,0,,,,,0,0,0,0,0,
20070729,2007,7,29,0,0,,,,,0,0,0,0,0,
20080303,2008,3,3,0,0,,,,,0,0,0,0,0,
20090517,2009,5,17,0,0,,,,,0,0,0,0,0,
20070914,2007,9,14,0,1,,,,,0,0,0,0,0,
20091128,2009,11,28,1,0,,,,,0,0,0,0,0,
20120403,2012,4,3,0,0,20120403,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20090405,2009,4,5,0,0,,,,,0,0,0,0,0,
20060918,2006,9,18,0,0,,,,,0,0,0,0,0,
20151020,2015,10,20,1,0,20151020,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20101120,2010,11,20,0,1,,,,,0,0,0,0,0,
20060907,2006,9,7,0,0,,,,,0,0,0,0,0,
20150829,2015,8,29,1,0,,,,,0,0,0,0,0,
20190910,2019,9,10,0,0,,,,,0,0,0,0,0,
20111202,2011,12,2,0,1,20111202,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20160113,2016,1,13,1,0,,,,,0,0,0,0,0,
20170331,2017,3,31,0,0,,,,,0,0,0,0,0,
20161016,2016,10,16,0,0,,,,,0,0,0,0,0,
20140308,2014,3,8,0,0,,,,,0,0,0,0,0,
20171210,2017,12,10,0,1,,,,,0,0,0,0,0,
20180428,2018,4,28,0,0,,,,,0,0,0,0,0,
20151206,2015,12,6,1,0,,,,,0,0,0,0,0,
20130428,2013,4,28,0,0,,,,,0,0,0,0,0,
20140213,2014,2,13,0,0,,,,,0,0,0,0,0,
20130604,2013,6,4,0,0,,,,,0,0,0,0,0,
20101112,2010,11,12,0,1,,,,,0,0,0,0,0,
20150129,2015,1,29,0,0,20150129,1,South Group,Blackmore River,1,1,0,0,2,C. porosus
20131227,2013,12,27,0,0,20131227,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20171218,2017,12,18,0,1,,,,,0,0,0,0,0,
20091018,2009,10,18,0,0,,,,,0,0,0,0,0,
20091205,2009,12,5,1,0,,,,,0,0,0,0,0,
20121104,2012,11,4,0,0,,,,,0,0,0,0,0,
20150310,2015,3,10,0,0,,,,,0,0,0,0,0,
20140712,2014,7,12,0,0,,,,,0,0,0,0,0,
20130809,2013,8,9,0,0,,,,,0,0,0,0,0,
20090312,2009,3,12,0,0,20090312,1,South Group,Berry Creek,3,0,0,0,3,C. porosus
20130920,2013,9,20,0,0,,,,,0,0,0,0,0,
20080313,2008,3,13,0,0,,,,,0,0,0,0,0,
20140601,2014,6,1,0,0,,,,,0,0,0,0,0,
20150915,2015,9,15,1,0,20150915,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20130313,2013,3,13,0,0,20130313,1,South Group,Middle Arm,1,0,0,0,1,C. porosus
20191213,2019,12,13,0,0,20191213,3,Northeast Group,Northern Suburb,0,1,2,0,3,C. porosus
20100721,2010,7,21,0,1,,,,,0,0,0,0,0,
20150731,2015,7,31,1,0,,,,,0,0,0,0,0,
20160327,2016,3,27,1,0,,,,,0,0,0,0,0,
20171223,2017,12,23,0,1,,,,,0,0,0,0,0,
20200511,2020,5,11,0,0,,,,,0,0,0,0,0,
20180412,2018,4,12,0,0,20180412,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20090524,2009,5,24,0,0,,,,,0,0,0,0,0,
20090802,2009,8,2,0,0,,,,,0,0,0,0,0,
20080817,2008,8,17,0,0,,,,,0,0,0,0,0,
20080405,2008,4,5,0,0,,,,,0,0,0,0,0,
20081130,2008,11,30,0,0,,,,,0,0,0,0,0,
20170105,2017,1,5,0,0,20170105,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20070407,2007,4,7,0,0,,,,,0,0,0,0,0,
20160426,2016,4,26,0,0,20160426,1,South Group,Pioneer Creek,1,0,0,0,1,C. porosus
20160509,2016,5,9,0,0,,,,,0,0,0,0,0,
20161215,2016,12,15,0,0,20161215,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20190902,2019,9,2,0,0,20190902,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20100729,2010,7,29,0,1,,,,,0,0,0,0,0,
20100929,2010,9,29,0,1,,,,,0,0,0,0,0,
20160626,2016,6,26,0,0,,,,,0,0,0,0,0,
20180613,2018,6,13,0,0,,,,,0,0,0,0,0,
20150204,2015,2,4,0,0,20150204,4,West Group,West Arm,0,0,0,1,1,C. porosus
20070130,2007,1,30,1,0,,,,,0,0,0,0,0,
20090710,2009,7,10,0,0,,,,,0,0,0,0,0,
20190122,2019,1,22,0,0,,,,,0,0,0,0,0,
20140816,2014,8,16,0,0,,,,,0,0,0,0,0,
20131029,2013,10,29,0,0,,,,,0,0,0,0,0,
20140527,2014,5,27,0,0,,,,,0,0,0,0,0,
20100316,2010,3,16,1,0,,,,,0,0,0,0,0,
20120723,2012,7,23,0,0,,,,,0,0,0,0,0,
20111104,2011,11,4,0,1,20111104,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20170914,2017,9,14,0,0,20170914,1,South Group,Southport,1,0,0,0,1,C. porosus
20131117,2013,11,17,0,0,,,,,0,0,0,0,0,
20150515,2015,5,15,1,0,,,,,0,0,0,0,0,
20101227,2010,12,27,0,1,,,,,0,0,0,0,0,
20150717,2015,7,17,1,0,,,,,0,0,0,0,0,
20080312,2008,3,12,0,0,,,,,0,0,0,0,0,
20120412,2012,4,12,0,0,,,,,0,0,0,0,0,
20140602,2014,6,2,0,0,20140602,3,Northeast Group,Hope Inlet,1,0,1,0,2,C. porosus
20090722,2009,7,22,0,0,,,,,0,0,0,0,0,
20190110,2019,1,10,0,0,20190110,1,South Group,Blackmore River,2,0,0,0,2,C. porosus
20061127,2006,11,27,1,0,20061127,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20150705,2015,7,5,1,0,,,,,0,0,0,0,0,
20130302,2013,3,2,0,0,,,,,0,0,0,0,0,
20150110,2015,1,10,0,0,,,,,0,0,0,0,0,
20140825,2014,8,25,0,0,,,,,0,0,0,0,0,
20110731,2011,7,31,0,0,,,,,0,0,0,0,0,
20160611,2016,6,11,0,0,,,,,0,0,0,0,0,
20200130,2020,1,30,0,0,20200130,1,South Group,Middle Arm,1,0,2,0,3,C. porosus
20110908,2011,9,8,0,0,,,,,0,0,0,0,0,
20080222,2008,2,22,0,1,,,,,0,0,0,0,0,
20100707,2010,7,7,0,1,,,,,0,0,0,0,0,
20200308,2020,3,8,0,0,,,,,0,0,0,0,0,
20140113,2014,1,13,0,0,20140113,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20181020,2018,10,20,0,0,,,,,0,0,0,0,0,
20190324,2019,3,24,0,0,,,,,0,0,0,0,0,
20061016,2006,10,16,1,0,,,,,0,0,0,0,0,
20080609,2008,6,9,0,0,,,,,0,0,0,0,0,
20161115,2016,11,15,0,0,,,,,0,0,0,0,0,
20160503,2016,5,3,0,0,,,,,0,0,0,0,0,
20080710,2008,7,10,0,0,,,,,0,0,0,0,0,
20170712,2017,7,12,0,0,20170712,4,West Group,West Arm,0,0,0,1,1,C. porosus
20180707,2018,7,7,0,0,,,,,0,0,0,0,0,
20080929,2008,9,29,0,0,,,,,0,0,0,0,0,
20101010,2010,10,10,0,1,,,,,0,0,0,0,0,
20131120,2013,11,20,0,0,,,,,0,0,0,0,0,
20140630,2014,6,30,0,0,,,,,0,0,0,0,0,
20070707,2007,7,7,0,0,,,,,0,0,0,0,0,
20160801,2016,8,1,0,0,,,,,0,0,0,0,0,
20180901,2018,9,1,0,0,,,,,0,0,0,0,0,
20200719,2020,7,19,0,0,,,,,0,0,0,0,0,
20100206,2010,2,6,1,0,,,,,0,0,0,0,0,
20130524,2013,5,24,0,0,20130524,4,West Group,West Arm,0,0,0,1,1,C. porosus
20190619,2019,6,19,0,0,20190619,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20180130,2018,1,30,0,1,20180130,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20150818,2015,8,18,1,0,,,,,0,0,0,0,0,
20150706,2015,7,6,1,0,,,,,0,0,0,0,0,
20060914,2006,9,14,0,0,,,,,0,0,0,0,0,
20070803,2007,8,3,0,1,20070803,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20160110,2016,1,10,1,0,,,,,0,0,0,0,0,
20110526,2011,5,26,0,0,,,,,0,0,0,0,0,
20140307,2014,3,7,0,0,20140307,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20110909,2011,9,9,0,0,,,,,0,0,0,0,0,
20161009,2016,10,9,0,0,,,,,0,0,0,0,0,
20140328,2014,3,28,0,0,,,,,0,0,0,0,0,
20070921,2007,9,21,0,1,,,,,0,0,0,0,0,
20080511,2008,5,11,0,0,,,,,0,0,0,0,0,
20140514,2014,5,14,0,0,20140514,4,West Group,West Arm,0,0,0,1,1,C. porosus
20101115,2010,11,15,0,1,,,,,0,0,0,0,0,
20081208,2008,12,8,0,1,,,,,0,0,0,0,0,
20090114,2009,1,14,1,0,,,,,0,0,0,0,0,
20150126,2015,1,26,0,0,,,,,0,0,0,0,0,
20140908,2014,9,8,0,0,,,,,0,0,0,0,0,
20150109,2015,1,9,0,0,,,,,0,0,0,0,0,
20091225,2009,12,25,1,0,,,,,0,0,0,0,0,
20091208,2009,12,8,1,0,20091208,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20131203,2013,12,3,0,0,20131203,3,Northeast Group,Northern Suburb,0,1,1,0,2,C. porosus
20140717,2014,7,17,0,0,,,,,0,0,0,0,0,
20160322,2016,3,22,1,0,,,,,0,0,0,0,0,
20171205,2017,12,5,0,1,,,,,0,0,0,0,0,
20170823,2017,8,23,0,0,20170823,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20170303,2017,3,3,0,0,20170303,3,Northeast Group,Northern Suburb,0,0,3,0,3,C. porosus
20100412,2010,4,12,0,0,,,,,0,0,0,0,0,
20190505,2019,5,5,0,0,,,,,0,0,0,0,0,
20120401,2012,4,1,0,0,,,,,0,0,0,0,0,
20070912,2007,9,12,0,1,,,,,0,0,0,0,0,
20190708,2019,7,8,0,0,,,,,0,0,0,0,0,
20110603,2011,6,3,0,0,,,,,0,0,0,0,0,
20120424,2012,4,24,0,0,,,,,0,0,0,0,0,
20120902,2012,9,2,0,0,,,,,0,0,0,0,0,
20101126,2010,11,26,0,1,,,,,0,0,0,0,0,
20090619,2009,6,19,0,0,20090619,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20160111,2016,1,11,1,0,,,,,0,0,0,0,0,
20161216,2016,12,16,0,0,,,,,0,0,0,0,0,
20081215,2008,12,15,0,1,,,,,0,0,0,0,0,
20140306,2014,3,6,0,0,20140306,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20070804,2007,8,4,0,1,,,,,0,0,0,0,0,
20150923,2015,9,23,1,0,20150923,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20190825,2019,8,25,0,0,,,,,0,0,0,0,0,
20150203,2015,2,3,0,0,,,,,0,0,0,0,0,
20061005,2006,10,5,1,0,20061005,4,West Group,West Arm,0,0,0,1,1,C. porosus
20190802,2019,8,2,0,0,,,,,0,0,0,0,0,
20101114,2010,11,14,0,1,,,,,0,0,0,0,0,
20190203,2019,2,3,0,0,,,,,0,0,0,0,0,
20091009,2009,10,9,0,0,20091009,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20190919,2019,9,19,0,0,20190919,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20150127,2015,1,27,0,0,,,,,0,0,0,0,0,
20170628,2017,6,28,0,0,,,,,0,0,0,0,0,
20170414,2017,4,14,0,0,,,,,0,0,0,0,0,
20090127,2009,1,27,1,0,,,,,0,0,0,0,0,
20160202,2016,2,2,1,0,,,,,0,0,0,0,0,
20121012,2012,10,12,0,0,20121012,1,South Group,Pioneer Creek,2,0,1,0,3,C. porosus
20080311,2008,3,11,0,0,,,,,0,0,0,0,0,
20160918,2016,9,18,0,0,,,,,0,0,0,0,0,
20090504,2009,5,4,0,0,,,,,0,0,0,0,0,
20090310,2009,3,10,0,0,,,,,0,0,0,0,0,
20140607,2014,6,7,0,0,,,,,0,0,0,0,0,
20100217,2010,2,17,1,0,20100217,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20140719,2014,7,19,0,0,,,,,0,0,0,0,0,
20151228,2015,12,28,1,0,,,,,0,0,0,0,0,
20190709,2019,7,9,0,0,,,,,0,0,0,0,0,
20130903,2013,9,3,0,0,20130903,1,South Group,Middle Arm,1,0,0,0,1,C. porosus
20080407,2008,4,7,0,0,,,,,0,0,0,0,0,
20071019,2007,10,19,0,1,,,,,0,0,0,0,0,
20200425,2020,4,25,0,0,,,,,0,0,0,0,0,
20070405,2007,4,5,0,0,20070405,1,South Group,Middle Arm,1,0,3,1,5,C. porosus
20111221,2011,12,21,0,1,,,,,0,0,0,0,0,
20180501,2018,5,1,0,0,,,,,0,0,0,0,0,
20100702,2010,7,2,0,1,,,,,0,0,0,0,0,
